content_id,date,views,avg_watch_time_min,completion_rate,unique_viewers,device,region
CNT0069,2024-10-01,393786,26.0,0.5909,319806,Desktop,Southwest
CNT0069,2024-10-02,718412,38.4,0.8727,630669,Tablet,Northeast
CNT0069,2024-10-03,44412,24.2,0.55,35693,Desktop,Southeast
CNT0069,2024-10-04,392085,37.9,0.8614,241951,Tablet,Southeast
CNT0069,2024-10-05,90365,30.8,0.7,54299,Mobile,West
CNT0069,2024-10-06,224130,40.1,0.9114,149409,Tablet,Southwest
CNT0069,2024-10-07,358933,19.6,0.4455,315400,Tablet,Midwest
CNT0069,2024-10-08,286095,36.5,0.8295,206885,Mobile,Southeast
CNT0069,2024-10-09,266388,38.2,0.8682,217485,Tablet,Midwest
CNT0069,2024-10-10,81925,17.6,0.4,68734,Desktop,Southeast
CNT0069,2024-10-11,327281,21.9,0.4977,279441,Tablet,Southeast
CNT0069,2024-10-12,423121,16.1,0.3659,297900,Mobile,Northeast
CNT0069,2024-10-13,237401,37.0,0.8409,165214,Desktop,Northeast
CNT0069,2024-10-14,242288,33.1,0.7523,174494,Desktop,Midwest
CNT0069,2024-10-15,383877,29.8,0.6773,349752,Tablet,Southeast
CNT0069,2024-10-16,289045,22.0,0.5,192157,Desktop,Northeast
CNT0069,2024-10-17,242746,39.2,0.8909,201310,Mobile,West
CNT0069,2024-10-18,213006,39.0,0.8864,132879,Desktop,West
CNT0069,2024-10-19,96369,32.1,0.7295,70589,Desktop,Northeast
CNT0069,2024-10-20,263484,26.6,0.6045,185112,CTV,Southwest
CNT0069,2024-10-21,76581,24.2,0.55,61787,CTV,Northeast
CNT0069,2024-10-22,104937,17.6,0.4,80801,Tablet,Southeast
CNT0069,2024-10-23,29074,27.4,0.6227,22831,Desktop,Midwest
CNT0069,2024-10-24,121812,25.8,0.5864,110167,CTV,Southwest
CNT0069,2024-10-25,136200,35.6,0.8091,113457,Tablet,Northeast
CNT0069,2024-10-26,49289,33.5,0.7614,30434,Desktop,Southeast
CNT0069,2024-10-27,89859,40.3,0.9159,76019,CTV,Southeast
CNT0069,2024-10-28,140823,31.8,0.7227,99912,Tablet,Midwest
CNT0069,2024-10-29,161742,24.7,0.5614,140736,Tablet,Midwest
CNT0069,2024-10-30,157404,37.5,0.8523,130966,Tablet,West
CNT0069,2024-10-31,88111,17.5,0.3977,54520,CTV,West
CNT0069,2024-11-01,103908,23.5,0.5341,63043,Mobile,Southeast
CNT0069,2024-11-02,64572,16.8,0.3818,54931,Tablet,Southeast
CNT0069,2024-11-03,32660,23.2,0.5273,24667,CTV,West
CNT0069,2024-11-04,35556,36.4,0.8273,32151,Desktop,Southeast
CNT0069,2024-11-05,135527,20.9,0.475,117543,CTV,Midwest
CNT0069,2024-11-06,64428,34.9,0.7932,56670,Mobile,Southwest
CNT0069,2024-11-07,142356,15.4,0.35,107768,CTV,West
CNT0069,2024-11-08,28838,29.9,0.6795,17878,Tablet,Northeast
CNT0069,2024-11-09,88632,37.2,0.8455,66764,CTV,West
CNT0069,2024-11-10,80566,18.5,0.4205,63908,Mobile,West
CNT0069,2024-11-11,67782,16.8,0.3818,53166,Desktop,Northeast
CNT0069,2024-11-12,30153,26.9,0.6114,26195,Tablet,West
CNT0069,2024-11-13,92673,26.2,0.5955,61615,Desktop,West
CNT0069,2024-11-14,42496,16.2,0.3682,38145,Tablet,Northeast
CNT0069,2024-11-15,65459,27.0,0.6136,52176,CTV,Southeast
CNT0069,2024-11-16,25502,30.6,0.6955,22891,Mobile,Northeast
CNT0069,2024-11-17,69104,32.2,0.7318,52299,Desktop,West
CNT0069,2024-11-18,47585,36.7,0.8341,36760,Mobile,Midwest
CNT0069,2024-11-19,35344,26.8,0.6091,28238,Tablet,Southwest
CNT0069,2024-11-20,90483,26.2,0.5955,59413,Desktop,Southwest
CNT0069,2024-11-21,17972,38.9,0.8841,12130,CTV,Southwest
CNT0069,2024-11-22,119675,26.4,0.6,106247,Desktop,West
CNT0069,2024-11-23,28530,30.2,0.6864,20358,CTV,Southeast
CNT0069,2024-11-24,22793,25.0,0.5682,19933,CTV,Northeast
CNT0069,2024-11-25,36867,25.0,0.5682,31141,CTV,Midwest
CNT0069,2024-11-26,5224,28.8,0.6545,4649,Mobile,Midwest
CNT0069,2024-11-27,49378,23.1,0.525,39251,CTV,Southeast
CNT0069,2024-11-28,38879,17.4,0.3955,33182,CTV,Southwest
CNT0069,2024-11-29,20724,32.2,0.7318,13546,Mobile,Northeast
CNT0069,2024-11-30,35406,38.1,0.8659,25869,Mobile,West
CNT0069,2024-12-01,17710,17.6,0.4,11888,CTV,Midwest
CNT0069,2024-12-02,11764,28.3,0.6432,7339,Mobile,West
CNT0069,2024-12-03,52421,35.5,0.8068,31894,Tablet,Southwest
CNT0069,2024-12-04,3291,23.0,0.5227,2747,Desktop,Southwest
CNT0069,2024-12-05,17423,16.9,0.3841,12389,CTV,Midwest
CNT0069,2024-12-06,5761,30.6,0.6955,3867,Desktop,Southeast
CNT0069,2024-12-07,30743,29.4,0.6682,27168,CTV,Southwest
CNT0069,2024-12-08,57728,19.4,0.4409,49223,CTV,Northeast
CNT0069,2024-12-09,36653,28.0,0.6364,33644,CTV,West
CNT0069,2024-12-10,27355,17.2,0.3909,24828,Desktop,Midwest
CNT0069,2024-12-11,2692,26.2,0.5955,2165,Tablet,Northeast
CNT0069,2024-12-12,5427,27.4,0.6227,4066,Mobile,Southwest
CNT0069,2024-12-13,14116,19.5,0.4432,8478,Tablet,Northeast
CNT0069,2024-12-14,26332,39.7,0.9023,18683,Desktop,Southwest
CNT0069,2024-12-15,8832,22.4,0.5091,7216,Desktop,Southwest
CNT0069,2024-12-16,31644,27.4,0.6227,26193,Desktop,West
CNT0069,2024-12-17,6963,22.5,0.5114,4192,Mobile,Northeast
CNT0069,2024-12-18,8994,17.5,0.3977,5582,Tablet,Northeast
CNT0069,2024-12-19,15603,24.1,0.5477,12149,Tablet,Southeast
CNT0069,2024-12-20,5462,32.6,0.7409,4344,Tablet,West
CNT0069,2024-12-21,8312,31.6,0.7182,5254,Desktop,Southwest
CNT0069,2024-12-22,13548,37.1,0.8432,12170,Mobile,Midwest
CNT0069,2024-12-23,1786,30.4,0.6909,1093,CTV,Southeast
CNT0070,2024-08-10,297583,21.2,0.4818,203533,Mobile,Southeast
CNT0070,2024-08-11,807590,38.5,0.875,610234,Tablet,Northeast
CNT0070,2024-08-12,486120,23.6,0.5364,339264,Mobile,West
CNT0070,2024-08-13,666384,19.7,0.4477,531401,Desktop,Midwest
CNT0070,2024-08-14,274828,20.4,0.4636,189368,Mobile,Northeast
CNT0070,2024-08-15,220031,28.5,0.6477,132313,CTV,Midwest
CNT0070,2024-08-16,649206,36.9,0.8386,488678,Desktop,Northeast
CNT0070,2024-08-17,579701,39.6,0.9,509226,CTV,Southeast
CNT0070,2024-08-18,492064,29.1,0.6614,435837,Desktop,Southeast
CNT0070,2024-08-19,148490,38.1,0.8659,98824,Desktop,Northeast
CNT0070,2024-08-20,418509,34.4,0.7818,332770,Mobile,Northeast
CNT0070,2024-08-21,297315,23.4,0.5318,194261,Desktop,Southeast
CNT0070,2024-08-22,427485,40.0,0.9091,286635,Desktop,Southeast
CNT0070,2024-08-23,149853,32.9,0.7477,94515,Mobile,Southwest
CNT0070,2024-08-24,180416,35.4,0.8045,136108,Tablet,Midwest
CNT0070,2024-08-25,382264,19.6,0.4455,230151,Mobile,Southeast
CNT0070,2024-08-26,190795,15.9,0.3614,140139,Desktop,Midwest
CNT0070,2024-08-27,238201,33.5,0.7614,146297,Desktop,Southwest
CNT0070,2024-08-28,103525,30.8,0.7,71808,Tablet,Southwest
CNT0070,2024-08-29,112438,28.4,0.6455,74197,Desktop,Southwest
CNT0070,2024-08-30,230009,34.2,0.7773,180440,Tablet,Northeast
CNT0070,2024-08-31,138122,37.4,0.85,89822,Desktop,Southwest
CNT0070,2024-09-01,223412,33.6,0.7636,161251,CTV,Midwest
CNT0070,2024-09-02,187280,28.9,0.6568,161895,Mobile,West
CNT0070,2024-09-03,62132,34.4,0.7818,55910,CTV,West
CNT0070,2024-09-04,286879,24.8,0.5636,173971,CTV,Midwest
CNT0070,2024-09-05,105832,36.7,0.8341,85035,Tablet,Northeast
CNT0070,2024-09-06,108909,36.4,0.8273,92075,Desktop,West
CNT0070,2024-09-07,212715,38.6,0.8773,179165,Tablet,Southeast
CNT0070,2024-09-08,93809,17.7,0.4023,85921,Tablet,Northeast
CNT0070,2024-09-09,206369,16.2,0.3682,177232,Desktop,Southeast
CNT0070,2024-09-10,244437,20.0,0.4545,219800,CTV,Southeast
CNT0070,2024-09-11,252585,19.2,0.4364,214824,Mobile,Southwest
CNT0070,2024-09-12,116248,35.5,0.8068,82028,Desktop,Southeast
CNT0070,2024-09-13,144870,27.6,0.6273,122138,Desktop,Midwest
CNT0070,2024-09-14,74415,18.3,0.4159,59562,Tablet,Southeast
CNT0070,2024-09-15,39497,19.2,0.4364,30544,Mobile,Midwest
CNT0070,2024-09-16,100024,36.2,0.8227,81671,Mobile,Southwest
CNT0070,2024-09-17,110633,32.6,0.7409,80067,Mobile,Southwest
CNT0070,2024-09-18,22339,26.6,0.6045,17399,Tablet,Northeast
CNT0070,2024-09-19,105808,29.7,0.675,90485,Mobile,Southwest
CNT0070,2024-09-20,86269,22.0,0.5,53810,Tablet,Southwest
CNT0070,2024-09-21,40944,28.4,0.6455,26557,Mobile,Northeast
CNT0070,2024-09-22,71191,19.1,0.4341,55978,Tablet,Northeast
CNT0070,2024-09-23,56076,32.8,0.7455,42343,Desktop,West
CNT0070,2024-09-24,26700,34.2,0.7773,18117,Mobile,Northeast
CNT0070,2024-09-25,69636,24.8,0.5636,49203,Tablet,Southeast
CNT0070,2024-09-26,53249,31.1,0.7068,43648,Tablet,Southwest
CNT0070,2024-09-27,46271,17.2,0.3909,30935,Mobile,Southwest
CNT0070,2024-09-28,84781,29.1,0.6614,66669,CTV,Southwest
CNT0070,2024-09-29,102777,34.5,0.7841,78735,Tablet,Northeast
CNT0070,2024-09-30,55380,17.1,0.3886,48900,CTV,West
CNT0070,2024-10-01,23638,22.5,0.5114,19814,Mobile,West
CNT0070,2024-10-02,6215,21.5,0.4886,5664,CTV,Southwest
CNT0070,2024-10-03,90494,23.8,0.5409,70465,Desktop,Midwest
CNT0070,2024-10-04,44938,20.7,0.4705,38936,Mobile,Northeast
CNT0070,2024-10-05,20199,19.8,0.45,17670,Tablet,West
CNT0070,2024-10-06,53297,20.7,0.4705,41513,Mobile,Northeast
CNT0070,2024-10-07,62155,30.1,0.6841,50896,CTV,Midwest
CNT0070,2024-10-08,34286,28.3,0.6432,23830,Mobile,Northeast
CNT0070,2024-10-09,41329,40.1,0.9114,32335,Tablet,Midwest
CNT0070,2024-10-10,31795,28.3,0.6432,27085,Mobile,Northeast
CNT0070,2024-10-11,54342,18.4,0.4182,45807,CTV,Northeast
CNT0070,2024-10-12,55250,36.7,0.8341,41504,Tablet,Southeast
CNT0070,2024-10-13,53341,17.7,0.4023,48282,Mobile,Northeast
CNT0070,2024-10-14,14613,19.4,0.4409,10574,Tablet,Midwest
CNT0070,2024-10-15,28996,15.6,0.3545,17928,Mobile,Northeast
CNT0070,2024-10-16,10151,17.2,0.3909,7805,Tablet,Northeast
CNT0070,2024-10-17,31802,19.9,0.4523,21569,Mobile,West
CNT0070,2024-10-18,26450,28.6,0.65,20537,CTV,Southwest
CNT0070,2024-10-19,21012,30.7,0.6977,13728,Tablet,Southeast
CNT0070,2024-10-20,2951,36.9,0.8386,1880,Desktop,Southeast
CNT0070,2024-10-21,36719,19.6,0.4455,26687,CTV,Northeast
CNT0070,2024-10-22,44105,24.0,0.5455,27830,CTV,Northeast
CNT0070,2024-10-23,6087,26.9,0.6114,4935,Mobile,Midwest
CNT0070,2024-10-24,5079,21.1,0.4795,4457,Mobile,Southeast
CNT0070,2024-10-25,11539,29.0,0.6591,6989,Mobile,West
CNT0070,2024-10-26,3677,19.8,0.45,3207,CTV,Southwest
CNT0070,2024-10-27,19203,15.5,0.3523,16840,Desktop,West
CNT0070,2024-10-28,22810,25.1,0.5705,20002,Mobile,West
CNT0070,2024-10-29,3153,38.9,0.8841,2391,Tablet,Southeast
CNT0070,2024-10-30,3323,31.3,0.7114,2294,CTV,Southwest
CNT0070,2024-10-31,24859,15.6,0.3545,20768,Mobile,Midwest
CNT0070,2024-11-01,12292,21.4,0.4864,8188,CTV,Northeast
CNT0070,2024-11-02,17406,33.2,0.7545,12789,Desktop,Northeast
CNT0070,2024-11-03,3938,23.2,0.5273,3413,Desktop,West
CNT0070,2024-11-04,4506,27.6,0.6273,2754,Desktop,Northeast
CNT0070,2024-11-05,16098,17.9,0.4068,10798,Mobile,Northeast
CNT0070,2024-11-06,16058,25.3,0.575,10678,Mobile,Midwest
CNT0070,2024-11-07,1312,27.4,0.6227,826,Mobile,Midwest
CNT0071,2024-11-11,694529,31.2,0.7091,509974,Desktop,Southeast
CNT0071,2024-11-12,353750,29.5,0.6705,237413,Tablet,Southeast
CNT0071,2024-11-13,631910,40.0,0.9091,572447,Desktop,West
CNT0071,2024-11-14,326614,20.4,0.4636,259202,Desktop,Southwest
CNT0071,2024-11-15,56184,33.0,0.75,34207,Desktop,Northeast
CNT0071,2024-11-16,204097,19.0,0.4318,147093,Desktop,Northeast
CNT0071,2024-11-17,114758,33.3,0.7568,84664,Mobile,Northeast
CNT0071,2024-11-18,188051,25.2,0.5727,113157,CTV,Southeast
CNT0071,2024-11-19,597125,21.8,0.4955,479252,Desktop,Midwest
CNT0071,2024-11-20,513096,33.4,0.7591,427109,Desktop,West
CNT0071,2024-11-21,196246,31.5,0.7159,121431,CTV,Southwest
CNT0071,2024-11-22,37341,18.9,0.4295,24426,CTV,West
CNT0071,2024-11-23,224471,18.0,0.4091,172199,CTV,West
CNT0071,2024-11-24,43805,36.5,0.8295,27854,Tablet,Midwest
CNT0071,2024-11-25,53074,26.8,0.6091,37679,Mobile,West
CNT0071,2024-11-26,492723,27.3,0.6205,351499,CTV,Midwest
CNT0071,2024-11-27,232889,17.8,0.4045,168906,Mobile,Southeast
CNT0071,2024-11-28,390188,31.4,0.7136,298441,Desktop,Southeast
CNT0071,2024-11-29,461190,32.3,0.7341,327743,Tablet,Southeast
CNT0071,2024-11-30,29988,19.0,0.4318,18026,Tablet,Northeast
CNT0071,2024-12-01,28590,36.2,0.8227,20662,Desktop,Southeast
CNT0071,2024-12-02,160563,27.6,0.6273,134979,CTV,Midwest
CNT0071,2024-12-03,168301,35.1,0.7977,139896,Tablet,Northeast
CNT0071,2024-12-04,285726,38.1,0.8659,256980,Desktop,Midwest
CNT0071,2024-12-05,123581,17.0,0.3864,85877,Desktop,Midwest
CNT0071,2024-12-06,27739,39.4,0.8955,25173,CTV,Southeast
CNT0071,2024-12-07,227506,30.9,0.7023,137847,Tablet,Southwest
CNT0071,2024-12-08,185602,23.0,0.5227,122990,Desktop,West
CNT0071,2024-12-09,87119,18.8,0.4273,64790,Mobile,Southwest
CNT0071,2024-12-10,107914,20.5,0.4659,86475,CTV,Southwest
CNT0071,2024-12-11,20136,29.6,0.6727,18141,Desktop,Midwest
CNT0071,2024-12-12,20947,31.6,0.7182,13348,Tablet,Midwest
CNT0071,2024-12-13,152981,16.4,0.3727,132715,Tablet,Northeast
CNT0071,2024-12-14,189196,22.8,0.5182,143303,Tablet,Northeast
CNT0071,2024-12-15,57263,19.8,0.45,37469,Desktop,Southeast
CNT0071,2024-12-16,128467,31.9,0.725,84817,CTV,West
CNT0071,2024-12-17,121677,20.1,0.4568,80276,CTV,Southwest
CNT0071,2024-12-18,78669,22.9,0.5205,48945,Desktop,Midwest
CNT0071,2024-12-19,201769,16.2,0.3682,146136,Tablet,Southwest
CNT0071,2024-12-20,17632,24.2,0.55,13678,Mobile,Southwest
CNT0071,2024-12-21,22041,26.6,0.6045,17552,Mobile,Southwest
CNT0071,2024-12-22,101689,30.9,0.7023,90423,CTV,Southwest
CNT0071,2024-12-23,43022,35.5,0.8068,31640,Desktop,West
CNT0071,2024-12-24,27670,18.8,0.4273,17141,Tablet,Midwest
CNT0071,2024-12-25,62048,22.4,0.5091,45345,Tablet,West
CNT0071,2024-12-26,72345,27.0,0.6136,62311,Tablet,Southeast
CNT0071,2024-12-27,57347,37.9,0.8614,44594,Desktop,Northeast
CNT0071,2024-12-28,137415,17.4,0.3955,120570,Desktop,Southeast
CNT0071,2024-12-29,86658,30.0,0.6818,56299,Tablet,Northeast
CNT0071,2024-12-30,105353,29.9,0.6795,68964,Tablet,Northeast
CNT0071,2024-12-31,8027,19.0,0.4318,5700,Desktop,Northeast
CNT0072,2024-07-03,314825,21.4,0.4864,257016,Mobile,Midwest
CNT0072,2024-07-04,614857,23.8,0.5409,371119,Mobile,Southwest
CNT0072,2024-07-05,489177,23.9,0.5432,381858,CTV,Southwest
CNT0072,2024-07-06,687150,16.3,0.3705,489006,Mobile,Southwest
CNT0072,2024-07-07,64057,36.7,0.8341,45380,CTV,West
CNT0072,2024-07-08,384039,20.9,0.475,232263,Mobile,Northeast
CNT0072,2024-07-09,359995,29.5,0.6705,276740,CTV,Northeast
CNT0072,2024-07-10,303213,31.4,0.7136,226940,Tablet,Southwest
CNT0072,2024-07-11,128626,32.9,0.7477,113025,CTV,Northeast
CNT0072,2024-07-12,351252,15.7,0.3568,265783,CTV,Southwest
CNT0072,2024-07-13,456118,16.3,0.3705,325339,Tablet,Midwest
CNT0072,2024-07-14,123046,24.1,0.5477,101652,CTV,West
CNT0072,2024-07-15,477916,39.1,0.8886,438821,Desktop,Southeast
CNT0072,2024-07-16,334001,26.8,0.6091,246785,Mobile,Southwest
CNT0072,2024-07-17,401631,23.1,0.525,255944,Desktop,Midwest
CNT0072,2024-07-18,326994,27.8,0.6318,259846,Tablet,Southwest
CNT0072,2024-07-19,108633,29.5,0.6705,71439,Tablet,Southeast
CNT0072,2024-07-20,100968,33.4,0.7591,67638,Desktop,Southeast
CNT0072,2024-07-21,256319,34.4,0.7818,169429,CTV,Southwest
CNT0072,2024-07-22,325897,40.2,0.9136,229584,Tablet,Midwest
CNT0072,2024-07-23,368301,35.6,0.8091,233851,Desktop,Northeast
CNT0072,2024-07-24,419584,21.3,0.4841,277421,Tablet,West
CNT0072,2024-07-25,267243,31.7,0.7205,180072,Tablet,West
CNT0072,2024-07-26,309622,29.1,0.6614,249276,Tablet,Northeast
CNT0072,2024-07-27,178995,35.7,0.8114,143325,CTV,West
CNT0072,2024-07-28,24578,19.4,0.4409,16854,Mobile,West
CNT0072,2024-07-29,119078,26.5,0.6023,99220,Mobile,West
CNT0072,2024-07-30,91665,28.8,0.6545,56975,CTV,Southwest
CNT0072,2024-07-31,115243,20.2,0.4591,71914,Desktop,West
CNT0072,2024-08-01,31625,35.6,0.8091,26561,Mobile,West
CNT0072,2024-08-02,70994,17.0,0.3864,59417,Desktop,West
CNT0072,2024-08-03,170211,38.6,0.8773,111417,Tablet,Southeast
CNT0072,2024-08-04,104058,27.0,0.6136,78467,Mobile,Midwest
CNT0072,2024-08-05,125870,18.4,0.4182,108744,Desktop,Midwest
CNT0072,2024-08-06,123352,37.2,0.8455,91855,Mobile,Northeast
CNT0072,2024-08-07,153744,17.9,0.4068,111749,Desktop,Southwest
CNT0072,2024-08-08,41657,25.5,0.5795,28078,CTV,Northeast
CNT0072,2024-08-09,170120,37.2,0.8455,130526,Desktop,Southeast
CNT0072,2024-08-10,116262,20.3,0.4614,74391,Desktop,West
CNT0072,2024-08-11,113105,33.9,0.7705,100078,Tablet,Midwest
CNT0072,2024-08-12,106450,15.6,0.3545,81907,CTV,Midwest
CNT0072,2024-08-13,23460,28.1,0.6386,18736,Mobile,Midwest
CNT0072,2024-08-14,68320,39.2,0.8909,58622,Mobile,Southwest
CNT0072,2024-08-15,68867,35.0,0.7955,50845,Tablet,Southeast
CNT0072,2024-08-16,53310,32.8,0.7455,32565,Tablet,Southeast
CNT0072,2024-08-17,97237,36.3,0.825,60775,Mobile,Northeast
CNT0072,2024-08-18,85806,17.5,0.3977,63878,Mobile,Southeast
CNT0072,2024-08-19,84367,33.9,0.7705,64661,CTV,Midwest
CNT0072,2024-08-20,70862,15.6,0.3545,47714,Mobile,Midwest
CNT0072,2024-08-21,83178,18.2,0.4136,52060,Desktop,West
CNT0072,2024-08-22,67701,21.8,0.4955,44626,Tablet,Southeast
CNT0072,2024-08-23,79480,32.7,0.7432,58042,CTV,Southeast
CNT0072,2024-08-24,36879,38.6,0.8773,27733,Mobile,Southeast
CNT0072,2024-08-25,112316,27.6,0.6273,92389,CTV,Southwest
CNT0072,2024-08-26,16558,24.5,0.5568,14693,Mobile,Midwest
CNT0072,2024-08-27,64622,28.0,0.6364,43923,Mobile,Northeast
CNT0072,2024-08-28,25601,25.4,0.5773,15880,CTV,Southeast
CNT0072,2024-08-29,28736,28.0,0.6364,17909,Tablet,Southwest
CNT0072,2024-08-30,54050,25.5,0.5795,35102,Tablet,Midwest
CNT0072,2024-08-31,75528,40.3,0.9159,56726,Tablet,Midwest
CNT0072,2024-09-01,55373,28.2,0.6409,33291,CTV,Southeast
CNT0072,2024-09-02,58095,17.6,0.4,43794,CTV,Southeast
CNT0072,2024-09-03,28139,28.2,0.6409,19074,Mobile,Southwest
CNT0072,2024-09-04,74248,28.9,0.6568,66067,Mobile,Northeast
CNT0072,2024-09-05,47303,37.8,0.8591,42997,Mobile,West
CNT0072,2024-09-06,56840,39.4,0.8955,35857,Tablet,Southwest
CNT0072,2024-09-07,31154,21.7,0.4932,21849,Tablet,Southwest
CNT0072,2024-09-08,34326,33.7,0.7659,23264,Mobile,Northeast
CNT0072,2024-09-09,31956,19.6,0.4455,22246,Tablet,Northeast
CNT0072,2024-09-10,40738,17.5,0.3977,30072,Mobile,Southeast
CNT0072,2024-09-11,8113,35.9,0.8159,5877,CTV,Northeast
CNT0072,2024-09-12,24724,29.8,0.6773,17886,CTV,Northeast
CNT0072,2024-09-13,15465,33.1,0.7523,9662,Mobile,Southwest
CNT0072,2024-09-14,2569,21.8,0.4955,1901,Mobile,Northeast
CNT0072,2024-09-15,43038,20.5,0.4659,31604,Desktop,Southwest
CNT0072,2024-09-16,29447,23.1,0.525,20775,Mobile,Southeast
CNT0072,2024-09-17,16740,29.1,0.6614,15267,Tablet,Northeast
CNT0072,2024-09-18,24825,38.6,0.8773,21273,Mobile,West
CNT0072,2024-09-19,26855,39.7,0.9023,16330,Tablet,Southeast
CNT0072,2024-09-20,42367,37.4,0.85,34728,CTV,Southeast
CNT0072,2024-09-21,18139,29.4,0.6682,15874,CTV,West
CNT0072,2024-09-22,12767,34.8,0.7909,8852,Tablet,Southwest
CNT0072,2024-09-23,25051,21.7,0.4932,16788,Tablet,West
CNT0072,2024-09-24,28412,21.5,0.4886,19289,Desktop,West
CNT0072,2024-09-25,5305,38.1,0.8659,4044,Desktop,Southeast
CNT0072,2024-09-26,15545,27.5,0.625,11722,Tablet,Southwest
CNT0072,2024-09-27,14662,29.5,0.6705,12025,Desktop,Midwest
CNT0072,2024-09-28,19743,21.3,0.4841,12311,Mobile,West
CNT0072,2024-09-29,13976,23.2,0.5273,12304,Mobile,Southeast
CNT0072,2024-09-30,18736,37.6,0.8545,13503,Desktop,Southeast
CNT0073,2024-09-23,250489,45.2,0.5022,150641,Desktop,West
CNT0073,2024-09-24,582704,64.4,0.7156,378600,Tablet,Southwest
CNT0073,2024-09-25,158912,63.2,0.7022,135493,CTV,West
CNT0073,2024-09-26,112615,68.6,0.7622,102255,Tablet,West
CNT0073,2024-09-27,191139,70.7,0.7856,150715,CTV,Southeast
CNT0073,2024-09-28,357674,82.4,0.9156,297726,CTV,Midwest
CNT0073,2024-09-29,266160,56.7,0.63,167363,Mobile,West
CNT0073,2024-09-30,527067,77.3,0.8589,408822,CTV,Southwest
CNT0073,2024-10-01,367615,47.9,0.5322,321570,CTV,Southwest
CNT0073,2024-10-02,371578,71.3,0.7922,235036,Tablet,Northeast
CNT0073,2024-10-03,366117,75.0,0.8333,307103,Mobile,Southwest
CNT0073,2024-10-04,204730,66.3,0.7367,138227,Desktop,Northeast
CNT0073,2024-10-05,125539,66.2,0.7356,107234,Desktop,Southeast
CNT0073,2024-10-06,244988,77.8,0.8644,152163,Tablet,Midwest
CNT0073,2024-10-07,255021,50.2,0.5578,179073,Desktop,Southwest
CNT0073,2024-10-08,313593,42.4,0.4711,203053,CTV,Northeast
CNT0073,2024-10-09,396688,78.0,0.8667,300900,CTV,Midwest
CNT0073,2024-10-10,262872,34.5,0.3833,232519,Desktop,West
CNT0073,2024-10-11,116307,58.3,0.6478,93066,Desktop,Northeast
CNT0073,2024-10-12,56471,60.9,0.6767,34002,CTV,West
CNT0073,2024-10-13,232393,74.0,0.8222,169778,CTV,Midwest
CNT0073,2024-10-14,73739,81.9,0.91,54637,Tablet,Northeast
CNT0073,2024-10-15,322374,39.9,0.4433,223533,Desktop,West
CNT0073,2024-10-16,277333,55.3,0.6144,218748,CTV,Midwest
CNT0073,2024-10-17,98359,43.3,0.4811,80747,Tablet,Southwest
CNT0073,2024-10-18,245912,48.3,0.5367,173704,Desktop,Midwest
CNT0073,2024-10-19,123621,71.8,0.7978,89383,Mobile,Midwest
CNT0073,2024-10-20,74020,52.9,0.5878,53240,Mobile,Southwest
CNT0073,2024-10-21,168769,39.6,0.44,135266,Tablet,Southwest
CNT0073,2024-10-22,177573,50.8,0.5644,109395,CTV,Southwest
CNT0073,2024-10-23,128922,70.4,0.7822,98703,CTV,Midwest
CNT0073,2024-10-24,29922,46.3,0.5144,18141,Tablet,Southeast
CNT0073,2024-10-25,111949,58.5,0.65,76487,CTV,Southeast
CNT0073,2024-10-26,119280,37.7,0.4189,93086,Mobile,West
CNT0073,2024-10-27,214631,34.4,0.3822,140091,Mobile,Northeast
CNT0073,2024-10-28,194883,64.7,0.7189,135091,Mobile,Northeast
CNT0073,2024-10-29,180850,39.9,0.4433,154291,Desktop,Midwest
CNT0073,2024-10-30,64191,74.2,0.8244,50976,CTV,Northeast
CNT0073,2024-10-31,91227,41.0,0.4556,66444,Tablet,Southeast
CNT0073,2024-11-01,42265,34.4,0.3822,34023,Tablet,Midwest
CNT0073,2024-11-02,101778,75.8,0.8422,92828,Tablet,Northeast
CNT0073,2024-11-03,122747,66.4,0.7378,77935,CTV,Midwest
CNT0073,2024-11-04,27637,43.6,0.4844,20877,Tablet,West
CNT0073,2024-11-05,103803,62.6,0.6956,89006,Mobile,Southeast
CNT0073,2024-11-06,44871,45.4,0.5044,35559,Tablet,Southeast
CNT0073,2024-11-07,99749,35.6,0.3956,73309,Desktop,Midwest
CNT0073,2024-11-08,84324,61.4,0.6822,53785,Mobile,Northeast
CNT0073,2024-11-09,71725,47.2,0.5244,49093,CTV,Southeast
CNT0073,2024-11-10,90522,67.7,0.7522,79902,Desktop,Midwest
CNT0073,2024-11-11,43621,60.2,0.6689,36456,Mobile,West
CNT0073,2024-11-12,97261,54.4,0.6044,76141,CTV,Southeast
CNT0073,2024-11-13,77894,51.4,0.5711,58873,Tablet,Southwest
CNT0073,2024-11-14,78982,82.3,0.9144,57267,CTV,Southwest
CNT0073,2024-11-15,67253,58.1,0.6456,45343,CTV,Midwest
CNT0073,2024-11-16,18866,59.2,0.6578,12764,CTV,Southwest
CNT0073,2024-11-17,33913,62.8,0.6978,27803,Desktop,Midwest
CNT0073,2024-11-18,32746,45.8,0.5089,24447,Tablet,Southeast
CNT0073,2024-11-19,37216,46.9,0.5211,26421,Mobile,West
CNT0073,2024-11-20,65843,52.6,0.5844,40789,Desktop,Midwest
CNT0073,2024-11-21,59069,73.9,0.8211,38524,Tablet,Midwest
CNT0073,2024-11-22,9898,54.9,0.61,9043,Mobile,Southwest
