campaign_id,date,impressions,clicks,ctr,spend,cpm,completions,completion_rate,reach,frequency
CMP0116,2024-08-19,1079784,56472,0.0523,18658.67,17.28,702625,0.6507,847614,2.12
CMP0116,2024-08-20,1227511,24304,0.0198,38998.02,31.77,698424,0.569,856708,3.83
CMP0117,2024-08-30,246101,3322,0.0135,6750.55,27.43,185893,0.7554,187312,1.84
CMP0117,2024-08-31,178447,6798,0.0381,3224.54,18.07,108264,0.6067,102544,2.94
CMP0117,2024-09-01,203891,693,0.0034,5160.48,25.31,143771,0.7051,129022,1.38
CMP0117,2024-09-02,220426,4386,0.0199,4080.09,18.51,196953,0.8935,124888,2.17
CMP0117,2024-09-03,225763,1806,0.008,3912.47,17.33,192253,0.8516,132864,2.71
CMP0117,2024-09-04,235551,1012,0.0043,7156.04,30.38,139856,0.5937,143431,4.09
CMP0117,2024-09-05,223795,5371,0.024,6919.74,30.92,171811,0.7677,145764,3.99
CMP0117,2024-09-06,257199,977,0.0038,5624.94,21.87,157151,0.611,151695,2.21
CMP0117,2024-09-07,206410,2848,0.0138,1682.24,8.15,119795,0.5804,154611,1.13
CMP0117,2024-09-08,158978,9729,0.0612,2990.38,18.81,92868,0.5842,125992,3.85
CMP0117,2024-09-09,281474,17479,0.0621,8948.06,31.79,155028,0.5508,167306,1.55
CMP0117,2024-09-10,226452,8220,0.0363,3519.06,15.54,181998,0.8037,171353,2.31
CMP0117,2024-09-11,209006,9238,0.0442,1473.49,7.05,184001,0.8804,132203,1.23
CMP0117,2024-09-12,247866,5031,0.0203,7854.87,31.69,192669,0.7773,187227,1.75
CMP0117,2024-09-13,270227,4215,0.0156,4366.87,16.16,247957,0.9176,155889,3.12
CMP0117,2024-09-14,231212,12439,0.0538,4550.25,19.68,198325,0.8578,143608,1.32
CMP0117,2024-09-15,154276,5754,0.0373,1968.56,12.76,121582,0.7881,111847,1.43
CMP0117,2024-09-16,216349,3677,0.017,5172.9,23.91,121556,0.5619,165082,3.36
CMP0117,2024-09-17,206910,7055,0.0341,5601.05,27.07,141265,0.6827,140123,2.1
CMP0117,2024-09-18,253216,7596,0.03,4160.34,16.43,214873,0.8486,154153,4.45
CMP0117,2024-09-19,263504,1712,0.0065,3818.17,14.49,168392,0.639,154724,1.63
CMP0117,2024-09-20,263577,1186,0.0045,5608.92,21.28,156447,0.5936,152062,2.63
CMP0117,2024-09-21,202540,2592,0.0128,1602.09,7.91,169128,0.835,146219,3.07
CMP0117,2024-09-22,177945,6815,0.0383,3082.01,17.32,105942,0.5954,126532,4.3
CMP0117,2024-09-23,256332,1076,0.0042,5454.74,21.28,229891,0.8968,154425,2.71
CMP0117,2024-09-24,294277,2177,0.0074,2963.37,10.07,182702,0.6209,166711,1.21
CMP0117,2024-09-25,259852,6210,0.0239,3263.74,12.56,160855,0.619,175245,3.34
CMP0117,2024-09-26,341810,5263,0.0154,8353.84,24.44,228918,0.6697,199352,2.21
CMP0117,2024-09-27,247300,2299,0.0093,4199.15,16.98,164818,0.6665,192615,3.03
CMP0117,2024-09-28,199417,5862,0.0294,1234.39,6.19,167467,0.8398,157254,2.51
CMP0117,2024-09-29,161695,3072,0.019,5125.73,31.7,97796,0.6048,124675,1.92
CMP0117,2024-09-30,235233,4587,0.0195,7264.0,30.88,208346,0.8857,171766,2.52
CMP0117,2024-10-01,211977,4854,0.0229,4752.52,22.42,172380,0.8132,158993,2.37
CMP0117,2024-10-02,193847,484,0.0025,3595.86,18.55,165739,0.855,130898,1.82
CMP0117,2024-10-03,287931,3368,0.0117,6659.84,23.13,236829,0.8225,194711,2.9
CMP0117,2024-10-04,193322,4311,0.0223,6153.44,31.83,150136,0.7766,135916,2.58
CMP0117,2024-10-05,208126,2809,0.0135,5579.86,26.81,149503,0.7183,151885,2.96
CMP0117,2024-10-06,175589,1878,0.0107,4503.86,25.65,99465,0.5665,111174,2.48
CMP0117,2024-10-07,238296,11819,0.0496,6336.29,26.59,172900,0.7256,183382,4.26
CMP0117,2024-10-08,282450,6552,0.0232,6165.88,21.83,179482,0.6354,177603,3.11
CMP0117,2024-10-09,269402,10722,0.0398,3720.44,13.81,213167,0.7913,150778,1.88
CMP0117,2024-10-10,236965,15236,0.0643,2988.13,12.61,153597,0.6482,161772,1.24
CMP0118,2024-10-30,773340,10440,0.0135,13672.65,17.68,538927,0.6969,508473,4.36
CMP0118,2024-10-31,1125927,22968,0.0204,14760.9,13.11,958543,0.8513,773102,2.52
CMP0118,2024-11-01,1025162,22963,0.0224,31544.23,30.77,865250,0.844,727870,2.14
CMP0118,2024-11-02,788093,16392,0.0208,5776.72,7.33,721799,0.9159,475498,3.35
CMP0118,2024-11-03,799311,3357,0.0042,7201.79,9.01,509071,0.6369,637306,3.01
CMP0118,2024-11-04,695092,25023,0.036,14020.01,20.17,433803,0.6241,501349,1.37
CMP0118,2024-11-05,805856,28124,0.0349,24667.25,30.61,449390,0.5577,469386,3.65
CMP0118,2024-11-06,922522,14483,0.0157,21301.03,23.09,736698,0.7986,603231,4.18
CMP0118,2024-11-07,865466,18694,0.0216,8879.68,10.26,507261,0.5861,677603,2.15
CMP0118,2024-11-08,933005,25750,0.0276,18912.01,20.27,536830,0.5754,742395,4.07
CMP0118,2024-11-09,671855,12832,0.0191,4091.6,6.09,429069,0.6386,500307,3.8
CMP0118,2024-11-10,726257,12709,0.0175,22579.33,31.09,429905,0.5919,481379,1.51
CMP0118,2024-11-11,817968,11124,0.0136,21488.02,26.27,590703,0.7222,474850,3.37
CMP0118,2024-11-12,724795,5435,0.0075,5914.33,8.16,610226,0.8419,462643,2.42
CMP0118,2024-11-13,796106,16877,0.0212,24336.96,30.57,651506,0.8184,619155,3.21
CMP0118,2024-11-14,760472,1368,0.0018,19719.04,25.93,697417,0.9171,449114,2.26
CMP0118,2024-11-15,886888,2571,0.0029,21223.23,23.93,551505,0.6218,707540,3.67
CMP0118,2024-11-16,644731,15086,0.0234,9567.81,14.84,447464,0.694,476578,1.45
CMP0118,2024-11-17,678063,6577,0.0097,18382.29,27.11,426212,0.6286,405166,3.27
CMP0118,2024-11-18,772015,25862,0.0335,19640.06,25.44,443718,0.5748,616265,1.87
CMP0118,2024-11-19,844397,10132,0.012,25103.92,29.73,618874,0.7329,627141,2.42
CMP0118,2024-11-20,774190,10064,0.013,8655.44,11.18,437825,0.5655,513463,1.11
CMP0118,2024-11-21,789045,27300,0.0346,24996.95,31.68,706629,0.8955,561941,2.51
CMP0118,2024-11-22,734419,8519,0.0116,22921.22,31.21,638167,0.8689,419578,3.97
CMP0118,2024-11-23,774158,20592,0.0266,15947.65,20.6,459155,0.5931,452063,2.78
CMP0118,2024-11-24,694166,3679,0.0053,17263.91,24.87,469298,0.6761,490245,1.21
CMP0118,2024-11-25,679870,10266,0.0151,9681.35,14.24,452427,0.6655,513669,2.1
CMP0118,2024-11-26,632688,11641,0.0184,4700.87,7.43,418254,0.6611,500468,1.57
CMP0119,2024-12-16,682267,14191,0.0208,10827.58,15.87,413879,0.6066,433229,2.5
CMP0119,2024-12-17,550220,18652,0.0339,10899.86,19.81,317912,0.5778,345040,2.12
CMP0119,2024-12-18,648444,13617,0.021,20432.47,31.51,435280,0.6713,472034,4.06
CMP0119,2024-12-19,567362,38353,0.0676,12300.41,21.68,490814,0.8651,363470,1.42
CMP0119,2024-12-20,503894,7256,0.0144,7397.16,14.68,442777,0.8787,300146,1.82
CMP0119,2024-12-21,755864,11111,0.0147,9085.49,12.02,493058,0.6523,574733,2.97
CMP0119,2024-12-22,507682,253,0.0005,14387.71,28.34,431673,0.8503,348896,3.06
CMP0119,2024-12-23,769938,10933,0.0142,10571.25,13.73,580822,0.7544,480738,4.14
CMP0119,2024-12-24,729853,16932,0.0232,5152.76,7.06,649547,0.89,478084,3.34
CMP0119,2024-12-25,622179,7901,0.0127,4573.02,7.35,358024,0.5754,489807,3.1
CMP0119,2024-12-26,552483,12983,0.0235,10165.69,18.4,399783,0.7236,353744,2.94
CMP0119,2024-12-27,432358,3804,0.0088,9235.17,21.36,327571,0.7576,323631,1.38
CMP0119,2024-12-28,639932,40315,0.063,14628.85,22.86,486691,0.7605,490618,3.24
CMP0119,2024-12-29,593837,4335,0.0073,6936.02,11.68,482207,0.812,351754,4.35
CMP0119,2024-12-30,703690,8022,0.0114,13546.03,19.25,644699,0.9162,387959,2.88
CMP0119,2024-12-31,592825,17547,0.0296,15804.71,26.66,496323,0.8372,353849,2.96
CMP0120,2024-10-22,4415703,134678,0.0305,50736.43,11.49,3518195,0.7967,2641111,2.89
CMP0120,2024-10-23,5751068,243270,0.0423,95007.64,16.52,4420184,0.7686,4472528,2.08
CMP0120,2024-10-24,6516573,33886,0.0052,184158.35,28.26,3884659,0.5961,4268720,3.3
CMP0120,2024-10-25,3786145,106769,0.0282,118960.68,31.42,2650497,0.7001,2263324,1.96
CMP0120,2024-10-26,5143899,58126,0.0113,55502.67,10.79,4048781,0.7871,2983432,3.38
CMP0120,2024-10-27,5266377,66356,0.0126,37127.96,7.05,4841452,0.9193,3877212,3.59
CMP0120,2024-10-28,5347083,114962,0.0215,50583.41,9.46,3372459,0.6307,4223393,3.05
CMP0121,2024-11-30,277052,8727,0.0315,6829.33,24.65,237458,0.8571,153331,1.46
CMP0121,2024-12-01,354492,3899,0.011,3456.3,9.75,289973,0.818,264592,4.05
CMP0121,2024-12-02,297160,7488,0.0252,4959.6,16.69,235951,0.794,213978,2.61
CMP0121,2024-12-03,351828,1372,0.0039,7919.65,22.51,220423,0.6265,224569,4.06
CMP0121,2024-12-04,336022,19690,0.0586,7802.43,23.22,245722,0.7313,264545,2.59
CMP0121,2024-12-05,296166,5271,0.0178,5114.79,17.27,180271,0.6087,220746,3.93
CMP0121,2024-12-06,301407,10338,0.0343,5916.62,19.63,188506,0.6254,174093,2.08
CMP0121,2024-12-07,366695,1393,0.0038,3886.97,10.6,306025,0.8345,245065,3.69
CMP0121,2024-12-08,328129,11714,0.0357,5847.26,17.82,217281,0.6622,198872,1.78
CMP0121,2024-12-09,254311,2543,0.01,7077.48,27.83,230532,0.9065,157014,2.73
CMP0121,2024-12-10,336401,9419,0.028,3185.72,9.47,282231,0.839,239283,2.41
CMP0121,2024-12-11,342589,5686,0.0166,6971.69,20.35,269788,0.7875,200816,2.01
CMP0121,2024-12-12,363965,4476,0.0123,4596.88,12.63,213490,0.5866,278615,2.86
CMP0121,2024-12-13,345544,8258,0.0239,5701.48,16.5,198099,0.5733,272733,1.46
CMP0121,2024-12-14,253674,7255,0.0286,3183.61,12.55,162450,0.6404,200255,4.27
CMP0121,2024-12-15,330113,12346,0.0374,6909.27,20.93,294473,0.892,257638,3.23
CMP0121,2024-12-16,408019,3590,0.0088,2484.84,6.09,369130,0.9047,257804,3.44
CMP0121,2024-12-17,334801,7432,0.0222,6953.82,20.77,184321,0.5505,200329,1.47
CMP0121,2024-12-18,278583,5153,0.0185,7206.94,25.87,179109,0.6429,209257,3.09
CMP0121,2024-12-19,391219,14123,0.0361,9162.35,23.42,354226,0.9054,270451,2.31
CMP0121,2024-12-20,210940,8838,0.0419,4691.31,22.24,185499,0.8794,133140,4.02
CMP0121,2024-12-21,342329,8832,0.0258,8808.13,25.73,255726,0.747,230485,2.56
CMP0121,2024-12-22,261389,12546,0.048,6255.04,23.93,153744,0.5882,202310,1.89
CMP0121,2024-12-23,333131,8661,0.026,3774.37,11.33,234048,0.7026,266168,1.35
CMP0121,2024-12-24,452328,1221,0.0027,14189.53,31.37,322633,0.7133,264128,3.61
CMP0121,2024-12-25,260102,6190,0.0238,2216.07,8.52,167736,0.6449,202762,2.49
CMP0121,2024-12-26,337169,9474,0.0281,7660.48,22.72,296447,0.8792,260724,1.42
CMP0121,2024-12-27,264785,2515,0.0095,5801.44,21.91,154792,0.5846,162201,3.13
CMP0121,2024-12-28,350676,11432,0.0326,10660.55,30.4,224168,0.6392,234603,2.04
CMP0121,2024-12-29,303684,5132,0.0169,7801.64,25.69,248901,0.8196,237346,2.76
CMP0121,2024-12-30,319003,2073,0.0065,8514.19,26.69,280200,0.8784,183434,2.81
CMP0121,2024-12-31,379068,9249,0.0244,7949.06,20.97,208500,0.55,274481,4.28
CMP0122,2024-08-28,396052,2217,0.0056,8103.22,20.46,241904,0.6108,290989,4.43
CMP0122,2024-08-29,515189,7727,0.015,12029.66,23.35,320056,0.6212,389265,1.9
CMP0122,2024-08-30,528320,13313,0.0252,5631.89,10.66,452290,0.8561,316680,2.1
CMP0122,2024-08-31,346735,4403,0.0127,6133.74,17.69,270071,0.7789,193433,3.57
CMP0122,2024-09-01,449775,4452,0.0099,6985.01,15.53,373285,0.8299,332956,3.94
CMP0122,2024-09-02,585796,5389,0.0092,13994.67,23.89,502870,0.8584,345483,2.39
CMP0122,2024-09-03,513130,11186,0.0218,3545.73,6.91,315464,0.6148,390351,2.53
CMP0122,2024-09-04,451817,3795,0.0084,4563.35,10.1,260738,0.5771,295381,2.58
CMP0122,2024-09-05,407607,17812,0.0437,4206.5,10.32,331819,0.8141,296913,4.11
CMP0122,2024-09-06,325458,3091,0.0095,9574.97,29.42,250252,0.7689,257265,3.09
CMP0122,2024-09-07,491132,2357,0.0048,8732.33,17.78,420726,0.8566,343088,3.35
CMP0122,2024-09-08,308257,4562,0.0148,5449.98,17.68,189174,0.6137,234020,2.61
CMP0122,2024-09-09,401056,1524,0.0038,8726.98,21.76,358022,0.8927,300621,3.94
CMP0122,2024-09-10,377626,3285,0.0087,5165.92,13.68,315637,0.8358,251580,1.41
CMP0122,2024-09-11,405485,8150,0.0201,10830.5,26.71,242037,0.5969,228469,3.61
CMP0122,2024-09-12,453306,2538,0.0056,12824.03,28.29,343254,0.7572,294037,3.31
CMP0122,2024-09-13,474889,8263,0.0174,12931.23,27.23,270471,0.5695,282534,4.08
CMP0122,2024-09-14,413751,5833,0.0141,5068.45,12.25,235333,0.5688,316343,2.95
CMP0122,2024-09-15,419794,10788,0.0257,8400.08,20.01,243866,0.5809,285992,1.42
CMP0122,2024-09-16,412943,3716,0.009,8370.35,20.27,353644,0.8564,231662,2.77
CMP0122,2024-09-17,478933,12500,0.0261,4612.12,9.63,403410,0.8423,347079,1.4
CMP0122,2024-09-18,380675,2855,0.0075,6661.81,17.5,268827,0.7062,269694,1.37
CMP0122,2024-09-19,511271,28784,0.0563,9192.65,17.98,410088,0.8021,408090,2.25
CMP0122,2024-09-20,410151,11525,0.0281,2583.95,6.3,229729,0.5601,293758,1.18
CMP0122,2024-09-21,323457,9994,0.0309,2196.27,6.79,216497,0.6693,239160,3.85
CMP0122,2024-09-22,497487,11939,0.024,4054.52,8.15,308668,0.6205,392155,1.43
CMP0122,2024-09-23,374076,5985,0.016,7485.26,20.01,257165,0.6875,279384,3.64
CMP0122,2024-09-24,468531,13353,0.0285,11572.72,24.7,429038,0.9157,294336,3.39
CMP0123,2024-12-18,921199,26714,0.029,17594.9,19.1,605456,0.6572,573938,1.64
CMP0123,2024-12-19,841040,28763,0.0342,8284.24,9.85,670488,0.7972,576115,2.08
CMP0123,2024-12-20,738898,9162,0.0124,19189.18,25.97,447560,0.6057,558672,2.08
CMP0123,2024-12-21,939138,15589,0.0166,6667.88,7.1,648375,0.6904,526007,2.58
CMP0123,2024-12-22,1461645,12423,0.0085,31542.3,21.58,805416,0.551,899381,1.94
CMP0123,2024-12-23,1017952,12215,0.012,15147.13,14.88,696017,0.6837,691161,2.9
CMP0123,2024-12-24,1076864,14537,0.0135,22226.47,20.64,686227,0.6372,632461,2.02
CMP0123,2024-12-25,1049057,27170,0.0259,15064.46,14.36,833674,0.7947,673025,3.89
CMP0123,2024-12-26,883332,30386,0.0344,13921.31,15.76,499518,0.5655,643570,3.23
CMP0123,2024-12-27,968722,1840,0.0019,11053.12,11.41,679817,0.7018,740109,3.0
CMP0123,2024-12-28,1483510,17060,0.0115,39238.84,26.45,825258,0.5563,1047505,3.26
CMP0123,2024-12-29,1228103,7245,0.0059,36892.21,30.04,759414,0.6184,695264,2.01
CMP0123,2024-12-30,868557,30920,0.0356,7973.35,9.18,603577,0.6949,658995,1.52
CMP0123,2024-12-31,1196938,18672,0.0156,23651.49,19.76,660517,0.5518,845510,1.98
CMP0124,2024-10-04,748498,13173,0.0176,7941.56,10.61,674340,0.9009,504945,4.27
CMP0124,2024-10-05,953779,10586,0.0111,15098.32,15.83,794140,0.8326,650553,1.32
CMP0124,2024-10-06,663808,12014,0.0181,6657.99,10.03,381189,0.5742,480703,3.2
CMP0124,2024-10-07,776373,14518,0.0187,8105.33,10.44,591150,0.7614,556949,3.58
CMP0124,2024-10-08,775847,6905,0.0089,7851.57,10.12,496390,0.6398,508140,3.54
CMP0124,2024-10-09,689974,20423,0.0296,17152.75,24.86,514360,0.7455,416377,2.15
CMP0124,2024-10-10,618085,11187,0.0181,5031.21,8.14,539695,0.8732,466968,2.09
CMP0124,2024-10-11,640720,19285,0.0301,10341.22,16.14,436477,0.6812,472577,3.68
CMP0124,2024-10-12,811112,19953,0.0246,5758.9,7.1,567140,0.6992,492563,3.4
CMP0124,2024-10-13,882048,7409,0.0084,20957.46,23.76,581021,0.6587,696645,4.2
CMP0124,2024-10-14,692977,5405,0.0078,5682.41,8.2,477870,0.6896,452373,2.05
CMP0124,2024-10-15,819940,34519,0.0421,17194.14,20.97,698135,0.8514,554528,4.22
CMP0124,2024-10-16,892018,35413,0.0397,22300.45,25.0,612189,0.6863,614620,2.8
CMP0124,2024-10-17,617515,11300,0.0183,19476.42,31.54,415386,0.6727,489762,2.68
CMP0125,2024-12-01,310002,8401,0.0271,2356.02,7.6,249444,0.8047,173410,3.44
CMP0125,2024-12-02,583984,12438,0.0213,16456.67,28.18,372793,0.6384,454994,1.81
CMP0125,2024-12-03,550880,13166,0.0239,8389.9,15.23,471858,0.8566,338476,2.17
CMP0125,2024-12-04,523157,1674,0.0032,8506.53,16.26,330685,0.6321,306232,1.45
CMP0125,2024-12-05,471855,2642,0.0056,10192.07,21.6,351389,0.7447,344601,3.78
CMP0125,2024-12-06,489776,17142,0.035,10662.42,21.77,305369,0.6235,342024,3.24
CMP0125,2024-12-07,465766,3120,0.0067,5421.52,11.64,325965,0.6998,293784,1.87
CMP0125,2024-12-08,465039,19764,0.0425,13128.05,28.23,380236,0.8176,366940,4.22
CMP0125,2024-12-09,476863,5388,0.0113,9122.39,19.13,396085,0.8306,301310,2.42
CMP0125,2024-12-10,490114,6175,0.0126,9321.97,19.02,343404,0.7007,337265,4.04
CMP0125,2024-12-11,504457,5750,0.0114,3167.99,6.28,311949,0.6184,380909,4.49
CMP0125,2024-12-12,468708,11295,0.0241,4115.26,8.78,392821,0.8381,270914,1.53
CMP0125,2024-12-13,472990,16980,0.0359,14203.89,30.03,302913,0.6404,304758,2.71
CMP0125,2024-12-14,408882,5151,0.0126,5258.22,12.86,267797,0.6549,324959,1.51
CMP0125,2024-12-15,364560,2551,0.007,6124.61,16.8,200922,0.5511,257111,1.83
CMP0125,2024-12-16,490442,6228,0.0127,13040.85,26.59,294045,0.5996,276847,2.16
CMP0125,2024-12-17,528967,11795,0.0223,4866.5,9.2,393871,0.7446,393004,2.08
CMP0125,2024-12-18,421751,4554,0.0108,5006.18,11.87,293914,0.6969,282293,3.95
CMP0125,2024-12-19,454108,5494,0.0121,11656.95,25.67,318190,0.7007,269127,3.56
CMP0125,2024-12-20,476398,14434,0.0303,10371.18,21.77,351184,0.7372,270772,2.63
CMP0125,2024-12-21,372297,8562,0.023,6280.65,16.87,217467,0.5841,291674,3.46
CMP0126,2024-10-03,2817385,15213,0.0054,38429.13,13.64,2091293,0.7423,1836405,3.64
CMP0126,2024-10-04,4154272,86408,0.0208,93014.15,22.39,3480726,0.8379,2635357,2.77
CMP0126,2024-10-05,3578763,61554,0.0172,61984.18,17.32,3015361,0.8426,2009796,3.46
CMP0126,2024-10-06,3447347,9652,0.0028,32232.69,9.35,2891336,0.8387,1911527,1.24
CMP0126,2024-10-07,3158066,9158,0.0029,100268.6,31.75,2344847,0.7425,1897352,2.43
CMP0126,2024-10-08,3928472,31034,0.0079,32606.32,8.3,3427030,0.8724,2187441,1.62
CMP0126,2024-10-09,2970227,146135,0.0492,42563.35,14.33,2452545,0.8257,1707840,1.7
CMP0127,2024-12-16,95494,286,0.003,2800.84,29.33,65092,0.6816,72035,2.83
CMP0127,2024-12-17,93282,6902,0.074,1946.8,20.87,68057,0.7296,71067,2.54
CMP0127,2024-12-18,111975,2015,0.018,3298.78,29.46,87322,0.7798,89129,3.93
CMP0127,2024-12-19,126404,1794,0.0142,3923.58,31.04,74939,0.5929,79129,2.99
CMP0127,2024-12-20,90905,2227,0.0245,2873.51,31.61,76241,0.8387,57783,1.91
CMP0127,2024-12-21,109906,6616,0.0602,3267.51,29.73,90404,0.8226,74972,2.49
CMP0127,2024-12-22,104865,4404,0.042,2387.78,22.77,81518,0.7774,60930,1.45
CMP0127,2024-12-23,98699,1677,0.017,2365.82,23.97,54943,0.5567,74573,2.83
CMP0127,2024-12-24,82170,115,0.0014,1733.79,21.1,47164,0.574,51137,3.05
CMP0127,2024-12-25,109925,2363,0.0215,2701.96,24.58,78887,0.7176,67473,3.84
CMP0127,2024-12-26,127765,1648,0.0129,2752.06,21.54,97348,0.7619,100378,2.53
CMP0127,2024-12-27,120056,1956,0.0163,3242.71,27.01,104658,0.8717,85743,3.92
CMP0127,2024-12-28,130696,1542,0.0118,3365.42,25.75,107958,0.826,93967,3.69
CMP0127,2024-12-29,99130,1040,0.0105,825.75,8.33,73675,0.7432,58119,3.76
CMP0127,2024-12-30,100669,3161,0.0314,2271.09,22.56,76552,0.7604,59065,3.02
CMP0127,2024-12-31,112516,6762,0.0601,2934.42,26.08,98824,0.8783,77902,3.79
CMP0128,2024-11-22,144676,2329,0.0161,4454.57,30.79,127242,0.8795,83490,3.95
CMP0128,2024-11-23,124801,1659,0.0133,1472.65,11.8,104682,0.8388,92860,2.56
CMP0128,2024-11-24,136328,4389,0.0322,4223.44,30.98,77743,0.5703,96186,1.18
CMP0128,2024-11-25,156232,3249,0.0208,1567.01,10.03,122937,0.7869,103784,2.52
CMP0128,2024-11-26,143687,4827,0.0336,3260.26,22.69,88273,0.6143,86783,3.01
CMP0128,2024-11-27,167960,3762,0.0224,2003.76,11.93,130083,0.7745,106057,3.35
CMP0128,2024-11-28,174894,192,0.0011,4005.07,22.9,154335,0.8824,118937,3.33
CMP0128,2024-11-29,150454,3264,0.0217,970.43,6.45,128329,0.8529,93458,1.11
CMP0128,2024-11-30,91885,441,0.0048,1524.37,16.59,73096,0.7955,73085,4.17
CMP0128,2024-12-01,128420,3313,0.0258,2220.38,17.29,72053,0.5611,96462,3.77
CMP0128,2024-12-02,148378,1780,0.012,3834.09,25.84,111500,0.7515,87046,3.35
CMP0128,2024-12-03,153188,3416,0.0223,3112.78,20.32,116725,0.762,97455,3.24
CMP0128,2024-12-04,150912,3636,0.0241,1755.11,11.63,114370,0.7579,113513,1.43
CMP0128,2024-12-05,131536,2433,0.0185,3806.65,28.94,109648,0.8336,98889,2.17
CMP0128,2024-12-06,169128,4177,0.0247,5077.22,30.02,100541,0.5945,128677,3.74
CMP0128,2024-12-07,133047,2913,0.0219,1313.17,9.87,102102,0.7674,98892,3.99
CMP0128,2024-12-08,98881,1176,0.0119,2904.13,29.37,85652,0.8662,74964,1.66
CMP0128,2024-12-09,203526,9219,0.0453,1227.26,6.03,162221,0.7971,138087,3.14
CMP0128,2024-12-10,121601,3441,0.0283,1960.21,16.12,111802,0.9194,70430,4.43
CMP0128,2024-12-11,161370,1871,0.0116,1815.41,11.25,93602,0.58,96553,3.18
CMP0128,2024-12-12,125529,903,0.0072,3440.75,27.41,70224,0.5594,98707,2.38
CMP0128,2024-12-13,123994,1413,0.0114,2834.5,22.86,71871,0.5796,87721,1.35
CMP0128,2024-12-14,154294,6079,0.0394,1143.32,7.41,108141,0.7009,91696,3.24
CMP0128,2024-12-15,135698,2713,0.02,2868.66,21.14,96891,0.714,88581,1.59
CMP0128,2024-12-16,164877,7485,0.0454,1934.01,11.73,107751,0.6535,91375,2.78
CMP0128,2024-12-17,155430,3435,0.0221,2070.33,13.32,94820,0.61,113243,2.63
CMP0128,2024-12-18,157175,47,0.0003,2590.24,16.48,136634,0.8693,112827,3.13
CMP0128,2024-12-19,166397,1530,0.0092,3401.15,20.44,97186,0.5841,127811,3.56
CMP0129,2024-08-10,443242,13740,0.031,13292.83,29.99,395169,0.8915,352597,3.02
CMP0129,2024-08-11,361378,17526,0.0485,2797.07,7.74,302749,0.8378,200811,4.28
CMP0129,2024-08-12,516664,30844,0.0597,6628.8,12.83,469652,0.909,309796,2.64
CMP0129,2024-08-13,446930,4692,0.0105,4223.49,9.45,399829,0.8946,285798,4.26
CMP0129,2024-08-14,436619,5588,0.0128,13015.61,29.81,304972,0.6985,291136,4.25
CMP0129,2024-08-15,494708,7272,0.0147,5605.04,11.33,454419,0.9186,384343,3.41
CMP0129,2024-08-16,616663,9249,0.015,6320.8,10.25,425828,0.6905,372907,2.53
CMP0129,2024-08-17,429510,15419,0.0359,13516.68,31.47,286727,0.6676,286453,2.96
CMP0129,2024-08-18,325438,8201,0.0252,5135.41,15.78,201915,0.6204,215398,4.13
CMP0129,2024-08-19,518435,2747,0.0053,7247.72,13.98,398803,0.7692,379233,1.67
CMP0129,2024-08-20,565859,8431,0.0149,4096.82,7.24,492141,0.8697,352815,1.25
CMP0129,2024-08-21,443612,6121,0.0138,7634.56,17.21,290726,0.6554,249853,2.64
CMP0129,2024-08-22,551249,14001,0.0254,15231.01,27.63,384437,0.6974,376803,4.25
CMP0129,2024-08-23,623288,4300,0.0069,15744.25,25.26,458037,0.7349,422805,4.21
CMP0129,2024-08-24,332566,2527,0.0076,9205.43,27.68,261547,0.7865,255924,4.14
CMP0129,2024-08-25,469015,11490,0.0245,12902.6,27.51,275717,0.5879,280633,2.87
CMP0129,2024-08-26,469429,32015,0.0682,4910.23,10.46,353041,0.7521,344390,2.77
CMP0129,2024-08-27,495967,11208,0.0226,10797.2,21.77,315697,0.6365,325604,3.91
CMP0129,2024-08-28,554761,14534,0.0262,11106.32,20.02,485059,0.8744,422738,1.7
CMP0129,2024-08-29,367443,11978,0.0326,5247.09,14.28,206057,0.5608,223121,3.65
CMP0129,2024-08-30,561055,20197,0.036,3702.96,6.6,471664,0.8407,391141,3.55
CMP0130,2024-09-08,739450,14862,0.0201,17524.97,23.7,678780,0.918,490546,3.48
CMP0130,2024-09-09,950462,19389,0.0204,28884.54,30.39,605730,0.6373,619008,3.75
CMP0130,2024-09-10,699600,5456,0.0078,18609.36,26.6,479283,0.6851,385173,2.94
CMP0130,2024-09-11,871363,3659,0.0042,24276.17,27.86,537427,0.6168,616309,2.21
CMP0130,2024-09-12,1068126,25100,0.0235,33966.41,31.8,855714,0.8011,763591,1.15
CMP0130,2024-09-13,853146,15441,0.0181,27053.26,31.71,765026,0.8967,615704,2.48
CMP0130,2024-09-14,895744,6628,0.0074,7067.42,7.89,708517,0.791,702502,1.35
CMP0130,2024-09-15,880215,18660,0.0212,12771.92,14.51,613716,0.6972,584622,3.12
CMP0130,2024-09-16,764969,4130,0.0054,16339.74,21.36,639400,0.8359,472084,2.56
CMP0130,2024-09-17,715931,19330,0.027,9672.23,13.51,538586,0.7523,396655,1.64
CMP0130,2024-09-18,1050622,27946,0.0266,7333.34,6.98,706465,0.6724,586749,3.16
CMP0130,2024-09-19,857636,10291,0.012,19914.31,23.22,643779,0.7506,680750,3.13
CMP0130,2024-09-20,1022698,5829,0.0057,19625.57,19.19,672926,0.658,595718,4.1
CMP0130,2024-09-21,1065136,18533,0.0174,26756.22,25.12,787685,0.7395,753454,3.3
CMP0130,2024-09-22,718585,20335,0.0283,12754.88,17.75,540308,0.7519,477479,3.85
